,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
457,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.02285714,17.02285714,60.05714286,28.63265306,11.00571429,4.994285714,3.5,1.5,2.082857143,0.867390548,117.6857143,78.18339881,155,120.8485714,54.84857143,57.43384643,41.43444643,22.6984,18.577,0,0,0,0,1454.842857,1762.033502,662.8335714,787.5722891,399.97342,90.79329,199.6731175,2.406428571,1.033571429,217,116.9428571,6.022857143,2.133061224,1.785714286,0.336734694,2.214285714,3.336734694,2,2,0.022857143,0.045453061,1.914285714,1.190367347,0.214285714,0.336734694,1,1,0.642857143,1.193877551,0.057142857,0.113632653,967494,438974.495,18.18771429,191.8342857,3.583825714,78.15428571,114.9337143,5.517228571,124.4592857,5.357514286,0.905502857,266.4733571,114.9337143,0.077142857,1.05824035,82.10571429,12.06279594,53.01704616,3.440279059,93.8042706,28.92384766,1.770873118,182.5588453,5.723251225,0.713842127,102.0405676,34.63952892,2.683070507,0.762949306,127.9249706,13.92824694,84.09691852,61.89701869,1.166147196,1.305442039,1.217570981,1.167697646,1.053131968,1.267169287,1.124330602,1.105010972,0.595542018,1.266934968,1.085359504,0.831447544,0.95965923,15.39763052,186.6866828,2.506023938,0,111.5346051,5.323614804,38.53401377,27.84604921,1.496367852,0.645737037,258.2642379,108.8996824,0.779494832,25.02069526,14,93.5
458,7,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.40137091,15.77940207,64.20106626,24.86007579,11.58644326,4.706001094,3.284843869,1.415222664,2.142421935,0.838973417,109.5392232,75.32115672,190,112.873572,51.60069584,50.74826216,38.03629505,19.60014851,15.34570517,0,0,0.077752475,0.153965298,1380.733922,1831.877086,628.9208911,819.4985023,399.97342,95.44626999,208.2625146,2.518354912,0.982713726,217,109.3846154,6.255140899,2.168252445,1.761614623,0.363115578,2.361005331,3.490782027,2.132520944,1.9912191,0,0,1.99009901,1.078325654,0.238385377,0.363115578,1.066260472,0.99560955,0.685453161,1.266496091,0,0,1006105.103,431408.6387,16.67425743,185.3998477,3.534059711,69.45925362,111.1104341,5.545887281,121.0043808,5.13367936,0.961225438,271.7473526,112.0380807,-0.066260472,1.114019791,67.26473148,12.38601941,63.06228953,3.464125068,96.29627862,73.22509359,1.767255088,175.2958584,6.290073091,0.653144519,99.60469807,82.28121364,2.388361254,0.681102237,121.5530978,16.80764258,84.47106345,65.65729392,1.211561862,1.292319252,1.132476011,1.113655552,1.016399888,1.293506956,1.028160914,1.043047134,0.602095573,1.229766526,1.020477686,0.790215235,1.039070339,14.38880379,180.7935515,2.348348465,0,109.1814452,5.339226713,33.729716,23.67328726,1.289042813,0.711382909,264.149951,107.2181734,0.87207265,20.54542457,13.13,93.5
459,7,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3040182,15.7961927,64.32752085,24.86203565,11.53828658,4.735707951,3.274450341,1.418240781,2.137225171,0.840486694,109.1546626,75.29815742,190,112.5011372,51.70480313,50.52199838,38.06912202,19.54108036,15.3027686,0,0,0.113121304,0.222983617,1374.545353,1826.70418,626.1237225,817.2178998,399.97342,95.01291547,207.4204355,2.516906748,0.979780556,217,109.7695224,6.231235785,2.169263479,1.758150114,0.366717038,2.350265353,3.479788316,2.122820318,1.992457585,0,0,1.985595148,1.078883824,0.241849886,0.366717038,1.061410159,0.996228792,0.682335102,1.261207718,0,0,1007496.588,430115.4929,16.66254738,185.0568613,3.518305686,69.14329037,110.4958302,5.537717968,120.4580561,5.110858984,0.961642911,271.5028522,111.3555724,-0.061410159,1.112382983,66.97925329,12.38853824,63.10559271,3.464714962,96.40408111,72.94544781,1.761642413,175.4627173,6.29632434,0.653363427,99.63556215,81.9081706,2.385150831,0.680101735,121.6438939,16.80611714,84.05030877,65.4550433,1.224539705,1.302173618,1.133134297,1.113655552,1.028074128,1.294145793,1.028443646,1.043791891,0.620638118,1.242206248,1.020477686,0.802597527,1.040930655,14.38747675,180.3853767,2.311239199,0,109.1814452,5.330652185,33.19538028,23.32425694,1.275049416,0.712653165,263.9193088,107.2181734,0.87149675,20.40413683,13.19,93.5
460,7,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.59003831,15.70264676,64.01532567,24.84167878,11.70881226,4.636455719,3.30651341,1.403972343,2.153256705,0.83213645,110.3448276,75.06357976,155,113.6590038,51.19478575,51.17217625,37.87966169,19.75320642,15.41564202,0,0,0.008436782,0.016808914,1391.746628,1836.626927,634.124751,821.4351432,399.97342,96.03036858,209.4177556,2.521762452,0.985528692,217,108.3908046,6.30651341,2.157924869,1.770114943,0.354075836,2.375478927,3.50552693,2.16091954,1.987052451,0,0,2,1.072796935,0.229885057,0.354075836,1.08045977,0.993526225,0.689655172,1.273616066,0,0,1003032.95,432517.146,16.6954023,186.1302682,3.562950192,70.2835249,112.1302682,5.582643678,121.7773946,5.168697318,0.95943295,272.3035632,113.1494253,-0.084291188,1.12129423,67.70651341,12.32780932,50.26567487,3.082649206,90.93520547,51.51279596,2.888994297,173.4651865,6.078259458,0.660391888,95.79306068,60.98105304,2.526918684,0.815313767,119.692208,16.77059495,85.14767663,65.62484987,1.19243775,1.283466004,1.144112539,1.115233211,1.018353837,1.305662233,1.030098159,1.047506304,0.56655964,1.213795645,1.019666918,0.791877296,1.041681111,14.3958128,181.6875845,2.430533642,0,108.5970867,5.371895085,34.92330321,24.37992587,1.319988701,0.708686635,264.7045336,106.3482315,0.876243931,20.85367468,13.05,93.5
461,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.01185771,15.78321798,63.25296443,25.32156416,11.56521739,4.662656814,3.343873518,1.412926307,2.158102767,0.838844567,112.1343874,75.90578984,200,115.2411067,51.77128216,52.18590555,38.04589121,20.43642292,16.35624209,0,0,0,0,1420.943083,1830.735875,645.6038735,819.4123944,399.97342,99.20764877,210.0926738,2.495335968,0.993204081,217,111.2094862,6.308300395,2.225312065,1.754940711,0.370010467,2.450592885,3.580746458,2.102766798,1.994719493,0,0,2.007905138,1.105469543,0.245059289,0.370010467,1.051383399,0.997359746,0.711462451,1.310440719,0,0,993439.9209,433436.7144,17.01976285,187.6916996,3.622778656,72.38735178,112.4782609,5.536956522,124.9096047,5.27715415,0.945126482,272.1116877,113.1976285,-0.031620553,1.110699239,70.643083,29.17741736,92.02749867,3.098390569,119.9711214,44.4241298,1.539170673,165.1932811,5.914630788,0.732762121,136.9164714,43.42143884,2.365610172,0.729022805,201.7504229,16.11656525,84.71125014,64.84562944,1.289335277,1.327866386,1.14120105,1.17463847,1.036034349,1.368391386,1.042028693,1.050631395,0.574160828,1.212340105,1.080357234,0.786169233,1.182971811,14.46946616,182.9498849,2.47077628,0,109.0537346,5.330121813,35.68862955,25.68039878,1.373289322,0.695002675,263.3212039,106.7429801,0.86907609,21.73192789,12.65,93.45
462,4.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,31.10182314,23.81931918,62.40493613,27.15617489,11.34540494,4.840344091,3.72888503,1.74239362,1.987597668,0.872082888,119.2583406,80.63108672,155,119.8447228,54.26543688,73.98252415,61.1025805,25.04945979,19.640626,0,0,0,0,1070.956493,1453.75147,482.0451321,637.6715419,399.97342,56.63450261,162.9821743,2.43063624,1.017250393,217,111.9528711,7.903757906,4.920667762,1.872255984,0.222850965,2.418454669,3.667124741,2.015626938,1.999877899,1.597420315,2.830304678,1.135557485,0.87119681,0.127744016,0.222850965,1.007813469,0.99993895,0,0,0,0,1000089.012,430329.9023,19.56604242,195.2146844,4.159060771,81.27495969,120.5907231,5.520326181,83.40727149,3.982210095,0.88119298,221.2283303,120.7001116,-0.015626938,0.93079925,81.63538385,13.98543182,51.43880378,6.341883855,91.12493799,33.45881202,2.001455179,140.687913,6.11086551,0.749543526,117.765557,40.94049799,2.318475958,0.787023452,123.2585161,10.89716934,87.09215504,62.34564559,1.066069371,1.263459958,1.327350219,1.139855591,1.012579741,1.201360062,1.00023817,0.993182073,0.513618893,1.074746598,1.069244738,0.613959661,0.587627141,16.76247061,189.4787853,2.627342592,0,118.010023,5.298044127,43.98466449,21.60676623,1.193888211,0.573784314,202.9918593,116.4443033,0.204492748,23.52724259,8.063,93.4
463,4.101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31.33045303,24.19667718,62.92889767,26.62826696,11.43266263,4.764347094,3.728181706,1.749727978,2,0.870035238,118.6347365,80.12299503,155,119.0798667,53.74164505,74.60850999,62.0709715,24.79041985,19.26831913,0,0,0,0,1047.499099,1440.568916,471.154771,632.2656711,399.97342,54.85853655,160.6253682,2.442592273,1.009843005,217,110.8766819,8.098506357,5.135906008,1.87655845,0.216407468,2.468831009,3.718636707,2.024935193,1.999689118,1.728181706,3.029704554,1.135909147,0.874863989,0.12344155,0.216407468,1.012467597,0.999844559,0,0,0,0,1005641.76,426863.8674,19.41908406,194.834218,4.223929021,80.60733243,120.5062338,5.511644241,81.60528453,3.891768917,0.882955561,219.6109282,120.6807802,-0.024935193,0.92782082,79.76117763,13.97467365,51.58382243,6.306362855,91.4448753,33.43338742,1.996222806,141.4478956,6.147445581,0.75055424,117.5154707,40.93124814,2.323931195,0.785916996,123.4353653,10.85563794,87.31969182,62.73222093,1.077900742,1.26920637,1.315357404,1.144008795,1.012470344,1.202343638,1.016148278,1.008377475,0.508855569,1.072581363,1.072319328,0.602799089,0.603035326,16.69380298,189.1587566,2.643164141,0,118.0047133,5.283734794,44.06618681,21.17375203,1.168145575,0.573062542,200.5789637,116.5167761,0.186273432,23.03805748,8.101,93.4
464,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.97596154,15.79195944,63.5625,24.92487981,11.61698718,4.621830827,3.338141026,1.411052556,2.15224359,0.842523296,111.5224359,75.24851707,155,114.6858974,51.33865467,52.13007348,38.09933197,19.98633013,15.76092029,0,0,0,0,1420.482051,1830.995329,645.2719551,816.2891855,399.97342,100.2784372,212.0499114,2.501057692,0.990102626,217,111.1025641,6.344551282,2.238196499,1.759615385,0.365199704,2.475961538,3.617326183,2.108974359,1.994062295,0,0,1.943910256,1.076851167,0.240384615,0.365199704,1.054487179,0.997031147,0.649038462,1.204465607,0,0,995814.2628,432811.9584,16.76602564,186.9358974,3.642902244,71.77884615,112.2419872,5.536570513,124.2418109,5.300288462,0.946790064,271.8394888,113.0048077,-0.036858974,1.112553432,69.24471154,14.19668466,57.45965817,3.425180711,102.2419257,32.64294796,1.752201204,188.3049783,6.563882097,0.743107143,110.7194104,39.29943439,2.669208627,0.757693593,134.5603936,16.1814551,84.81204204,65.04159406,1.171390928,1.26437834,1.111699395,1.117565644,0.995336577,1.276203819,1.013211907,1.023930454,0.561299893,1.195611564,1.027568201,0.765620217,1.015521855,14.36831637,182.4308918,2.482053349,0,108.8617789,5.330909994,35.59769253,25.57476615,1.378312371,0.695662766,264.1901319,106.5665038,0.865565391,21.4879579,12.48,93.4
465,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8861912,15.76716458,63.10015175,25.72389766,11.5538695,4.709255068,3.335356601,1.414383775,2.166919575,0.833896377,111.5174507,75.03411796,155,114.92261,51.81787829,51.87062458,37.99410434,19.93785281,15.51090607,0,0,0,0,1429.923824,1847.910278,653.6125948,831.8826385,399.97342,95.34032841,207.5119831,2.500394537,0.995211856,217,109.9817906,6.257966616,2.158740539,1.772382398,0.351615659,2.367223065,3.474708772,2.118361153,1.992995319,0,0,2.106221548,1.255316258,0.227617602,0.351615659,1.059180577,0.996497659,0.819423369,1.489634591,0,0,996458.4219,432379.0198,16.75113809,186.9013657,3.586040971,71.65402124,112.3201821,5.532883156,126.1002883,5.287223065,0.949191199,274.6326571,113.1487102,-0.027314112,1.104796072,69.41532625,14.2011812,57.4797523,3.44516042,102.31968,32.64624102,1.750075222,187.2614267,6.571319015,0.744622072,109.8965894,39.3425053,2.663088768,0.753288753,134.4722513,16.33477492,84.97402948,65.37462598,1.19384698,1.283002478,1.151770593,1.130319402,1.003004089,1.308325767,1.043520173,1.062437982,0.563396702,1.213398421,1.037944649,0.768540437,1.054712329,14.46216784,182.4186207,2.457396218,0,109.0980799,5.3250414,35.47551808,25.56151485,1.368148754,0.698024085,266.5881915,106.9221641,0.858923128,21.56327584,13.18,93.4
466,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,2.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7255814,15.75294754,63.73488372,25.01075176,11.65581395,4.647268794,3.317829457,1.409771047,2.15503876,0.836412558,110.7751938,75.25987707,155,114.0527132,51.40522805,51.51174061,37.98994577,19.81108527,15.52120065,0.002400731,0.004794017,0,0,1404.448062,1840.166882,640.2042326,824.2891944,399.97342,96.68088388,209.6135015,2.514387597,0.990190013,217,109.2387597,6.306976744,2.176599964,1.768992248,0.355286341,2.398449612,3.526302506,2.139534884,1.990265008,0,0,2.003100775,1.087881738,0.231007752,0.355286341,1.069767442,0.995132504,0.702325581,1.293585722,0,0,1000659.535,433476.0642,16.72031008,186.4248062,3.587356589,70.69457364,112.4224806,5.552325581,123.2572868,5.226155039,0.956055814,272.6020233,113.3992248,-0.062015504,1.114067308,68.39069767,13.28745781,50.47932259,3.994425824,91.96665187,30.70233673,2.154242249,210.7621286,7.6823808,0.69516663,122.8491812,39.2897345,2.54398539,0.694691396,117.1093496,16.61299001,85.20714953,65.79685864,1.179152694,1.276439263,1.152400507,1.121021426,0.99237619,1.301483616,1.054480609,1.066694855,0.557520314,1.210374924,1.027859947,0.764760907,1.040389032,14.39350645,181.9513137,2.446187412,0,109.1462483,5.345040678,35.14282368,24.84491653,1.339177878,0.704592751,264.8773581,107.0976882,0.86902285,21.08768686,12.9,93.4
467,6.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.02396166,15.64796007,62.99840256,25.47846768,11.51916933,4.666935459,3.349840256,1.405903908,2.159744409,0.840724527,112.4760383,75.2497465,175,115.5607029,51.61913462,52.18274904,37.68617185,20.3540615,16.16550567,0,0,0,0,1434.896486,1827.411447,651.8252396,817.9495217,399.97342,100.413203,210.1729198,2.485766773,0.993865917,217,112.2396166,6.311501597,2.246884218,1.752396166,0.372592351,2.476038339,3.605732426,2.083067093,1.996549929,0,0,2.00798722,1.116934949,0.247603834,0.372592351,1.041533546,0.998274965,0.71884984,1.322867438,0,0,990330.5112,432125.9595,16.9384984,187.7428115,3.645741214,72.98722045,112.2699681,5.51985623,126.2310863,5.330543131,0.940076677,272.3844313,112.8514377,-0.011182109,1.107174922,70.67380192,23.01264584,75.87796827,3.148158513,113.3108664,38.99944766,1.509566679,164.0595254,5.881763693,0.702576329,135.3989505,39.22785634,2.35238233,0.72359542,170.1430881,15.96654286,84.36841533,64.43713228,1.278309278,1.326763913,1.135720336,1.177919617,1.04124495,1.347053103,1.043191644,1.050213206,0.586464902,1.21749263,1.084317001,0.792349549,1.162811362,14.44844149,183.1208353,2.486502623,0,108.8608454,5.313059807,35.86050126,26.24628368,1.400226478,0.691577369,263.5893438,106.4029858,0.864606724,22.01290811,12.52,93.35
468,12.965,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.53875426,11.24747248,62.5617865,26.38659876,11.46965752,4.76627222,3.097536551,1.166338662,1.987983176,0.851658921,108.8884438,69.5814271,155,110.7506509,47.31563263,40.38508436,26.10863613,18.46975065,13.41409943,0,0,0.054027639,0.106756796,1282.332986,1661.2229,642.8908872,845.7170614,399.97342,126.5108996,205.1930934,2.482459443,0.996176686,217,114.3312638,6.156218706,2.211860875,1.771680352,0.352379572,2.283196475,3.523795721,2.101341879,1.972049072,0,0,1.315041057,0.77596478,0.228319648,0.352379572,1.08672141,1.018597276,0,0,0,0,1000401.102,417898.1439,16.87041859,184.2130983,3.19822892,70.68295614,110.284999,5.710352493,115.8954797,6.578381734,1.007390146,257.916883,110.8261566,-0.077308232,1.071456528,61.05966353,14.97550779,51.44872685,3.205628159,98.88769441,59.42793105,1.638580046,319.8795407,55.41383242,0.618773707,239.6152253,67.47027462,2.288972564,0.736540975,122.7203205,20.57382256,78.51328625,62.11532142,1.278696924,1.329762384,1.051260598,1.152315127,1.089080291,1.359857007,1.120119624,1.31564687,0.742257435,1.224526819,0,0.725479675,1.189279291,14.52713002,180.5060009,2.123590617,0,104.9325887,5.533912041,30.06466229,25.16490446,1.455547716,0.815420815,249.5462932,-8,0.605954887,20.79898871,24.965,93.3
469,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08744038,15.78304574,63.08903021,25.44786814,11.53259141,4.673378138,3.351351351,1.413655309,2.158982512,0.838444853,112.782194,76.63800078,200,115.745628,52.0391466,52.35211386,38.02875313,20.91422099,17.04886122,0,0,0,0,1418.816852,1824.954128,643.3395866,817.2417166,399.97342,99.90261498,209.7437163,2.489284579,0.994548088,217,111.7615262,6.302066773,2.240667676,1.745627981,0.37933379,2.464228935,3.59416744,2.092209857,1.995748671,0,0,2.015898251,1.11035004,0.254372019,0.37933379,1.046104928,0.997874336,0.715421304,1.317103131,0,0,990645.628,434268.4756,17.28298887,188.4864865,3.623610493,73.08426073,112.6852146,5.537949126,124.9998251,5.261017488,0.942300477,271.4234356,113.3306836,-0.028616852,1.11134881,72.03131955,29.03238906,91.48492653,3.098267335,119.4627453,44.35058981,1.539578074,165.1577043,5.920176498,0.730740795,136.8009208,43.40789324,2.363656957,0.729453876,200.836602,15.98474126,84.53873499,64.50850757,1.35126497,1.363772632,1.150116504,1.209116982,1.061967359,1.419629893,1.052201227,1.057915746,0.583721865,1.218992001,1.113052495,0.801174032,1.268400318,14.53956988,183.4982104,2.469023529,0,109.1593597,5.330675315,35.8389872,25.81987364,1.373104712,0.69322676,261.626705,106.7839911,0.874748422,21.97087753,12.58,93.3
470,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00857143,17.00857143,60.03428571,28.66530612,11.00857143,4.991428571,3.5,1.5,2.088571429,0.865774133,117.6857143,78.09861251,155,120.86,54.86,57.40786189,41.40846189,22.63406429,18.48509184,0,0,0,0,1461.528571,1770.185565,662.7907143,786.679753,399.97342,90.75614714,199.520697,2.4068,1.0332,217,116.8428571,6.008571429,2.139183673,1.785714286,0.336734694,2.222857143,3.333061224,2,2,0,0,1.934285714,1.196228571,0.214285714,0.336734694,1,1,0.72,1.3248,0,0,967623.1429,438393.2573,18.15142857,191.7857143,3.5865,79.03714286,114.7988571,5.514114286,125.8478571,5.367914286,0.905471429,267.7879286,114.7988571,0.08,1.05090715,81.98285714,12.20306544,53.96612931,3.247133168,96.03812641,28.49953085,1.745592782,213.0836756,5.864481832,0.715791874,126.8024067,35.0228391,2.681044573,0.691803222,129.7517936,13.93455131,84.0998375,61.93197716,1.183258329,1.318468101,1.22758192,1.176611729,1.060270324,1.288780364,1.163081865,1.125349655,0.59735663,1.288201881,1.09286567,0.80301983,0.989451948,15.38120351,186.6521598,2.508192758,0,111.4176102,5.319918628,38.52697162,27.98168448,1.498352911,0.645637593,259.3223841,108.7714039,0.775868839,25.00861931,14,93.3
471,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.00428571,17.00428571,60.01142857,28.69795918,11.00142857,4.998571429,3.5,1.5,2.074285714,0.869753147,117.8142857,78.49587852,155,120.9114286,54.91142857,57.39944736,41.40004736,22.82297857,18.75496939,0,0,0,0,1449.842857,1758.923149,661.4335714,787.2935207,399.97342,90.79186143,199.9450221,2.405342857,1.034657143,217,117.0928571,6.004285714,2.141020408,1.785714286,0.336734694,2.214285714,3.336734694,2,2,0.004285714,0.008559184,1.872857143,1.171383673,0.214285714,0.336734694,1,1,0.642857143,1.193877551,0.015714286,0.031383673,967355.8571,439785.9204,18.26685714,191.96,3.568461429,79.00285714,115.02,5.523071429,123.8892857,5.365914286,0.905428571,265.8827857,115.02,0.072857143,1.049285864,82.39142857,12.05752173,53.16542109,3.391497014,93.61159885,28.52052769,1.772234165,193.3243944,6.3838799,0.717003223,107.7385183,35.52239434,2.686113667,0.628712811,129.780072,13.93659406,84.10381824,61.83153783,1.141514139,1.282695442,1.186567553,1.146910754,1.041109011,1.222990382,1.090657368,1.086611478,0.591275231,1.247438137,1.066875422,0.792558365,0.910557686,15.44002067,186.779448,2.498458576,0,111.6030084,5.330849404,38.52461426,27.76675703,1.497848834,0.645495338,257.631408,108.9738261,0.770152084,25.05082873,14,93.3
472,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,30.35849057,22.89213243,62.44025157,26.88817689,11.35220126,4.80740477,3.698113208,1.708793165,1.993710692,0.872580485,118.8993711,80.26417343,155,119.672956,54.01052174,71.97503145,58.76626716,24.71956842,19.661705,0,0,0,0,1110.780377,1489.047099,499.1310063,650.5520024,399.97342,63.23853082,171.6889839,2.43081761,1.015529449,217,112.8993711,7.729559748,4.62323484,1.855345912,0.247458566,2.452830189,3.70238519,2.012578616,1.999920889,1.408805031,2.534076975,1.150943396,0.854396582,0.144654088,0.247458566,1.006289308,0.999960445,0,0,0,0,996780.5031,430814.9663,19.37169811,194.6918239,4.117836478,80.86792453,119.8050314,5.52245283,87.38742138,4.150628931,0.884169811,225.4377358,119.8930818,-0.012578616,0.950182642,81.23308176,13.9716424,51.63895387,6.364812826,91.31935456,33.23268377,2.002742421,139.1049106,6.046964626,0.751252941,118.5519567,40.5629999,2.316697493,0.79455029,123.2932967,11.18417201,86.66766252,62.22738506,1.065356359,1.263893207,1.335294041,1.139353153,1.014154228,1.216697651,0.969842926,0.97224659,0.522218016,1.077905572,1.067518916,0.637667258,0.596103299,16.51338875,189.0279729,2.623435244,0,117.0217542,5.304249694,43.26498406,22.21352055,1.227667952,0.582244043,208.1066772,115.2710534,0.240830724,23.55509347,7.95,93.2
